"","aprovado_vaga","codigo_vaga","ultimo_cargo_candidato","area_interesse_candidato","nivel_candidato","formacao_candidato","cargo_vaga","cidade_vaga","ultimo_salario_candidato","nivel_ingles_candidato","nivel_espanhol_candidato","mediana_teste_ingles_candidato","mediana_teste_espanhol_candidato","mediana_teste_logica_candidato","mediana_teste_outros_candidato"
"12366","0","I","EMPREENDEDOR","ENGENHARIA","DIRETORIA","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",0,4,0,7.32000017166138,6.75,8.65999984741211,8.30000019073486
"12367","0","I","CONSULTOR","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1800,2,0,3.59999990463257,0,7.98999977111816,7.40000009536743
"12368","0","I","TECNICO","AUDITORIA","TECNICO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3270,3,0,5.38000011444092,0,7.32999992370605,8.19999980926514
"12369","0","I","ANALISTA","QUALIDADE","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",5000,4,1,7,0,7,7.40000009536743
"12370","0","I","ASSISTENTE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3100,3,0,4.875,0,6,7.29999995231628
"12371","0","I","ESTAGIARIO","ADVOCACIA/JURIDICA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3000,4,1,8.125,0,7.55999994277954,2.30999999046326
"12372","0","I","ESTAGIARIO","LOGISTICA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1500,4,0,7,0,9.32999992370605,7.79999971389771
"12373","0","I","NAO CLASSIFICADO","COMERCIAL/VENDAS","NULL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,8.01000022888184,0,8,7.75
"12374","0","I","ADMINISTRATIVO","MARKETING","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,3,7.75,0,8.39999961853027,7.40000009536743
"12375","0","I","CONSULTOR","SSMA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,4,7.25,0,6.65999984741211,6.5
"12376","0","I","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",1500,3,2,4.54500007629395,0,6.40000009536743,3.40000009536743
"12377","0","I","CONSULTOR","ATEND. A CLIENTE","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2100,4,3,7.75,6.875,9.32999992370605,8.19999980926514
"12378","0","I","ENGENHEIRO","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,6.75,0,7.32000017166138,7.90000009536743
"12379","0","I","TECNICO","AGRONOMIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,0,4.75,0,0,5.80000019073486
"12380","0","I","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,7.375,0,7.32000017166138,9.09999990463257
"12381","0","I","GESTOR","ENGENHARIA","GERENCIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1800,3,2,5.25,0,5.98999977111816,7.40000009536743
"12382","0","I","SUPERVISOR","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,9,0,8.67000007629395,5.70000004768372
"12383","0","I","ESTAGIARIO","FINANCAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,1,7.83500003814697,0,7.98999977111816,9
"12384","0","I","OUTROS","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2500,3,0,6.75,0,8.65999984741211,5.45000004768372
"12385","0","I","ASSISTENTE","AUDITORIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1957,2,0,8,0,6.5,6
"12386","1","I","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,4,8,0,8,8.19999980926514
"12387","0","I","ENGENHEIRO","CONSTRUÇÃO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3000,2,0,5.98999977111816,0,2.44000000953674,8
"12388","0","I","ASSISTENTE","ENGENHARIA","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",1900,4,1,7.25,6.5,7,5
"12389","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",400,3,0,7.75,0,8.67000007629395,5.25
"12390","0","I","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2800,3,0,3.5,0,7.32000017166138,6.29999995231628
"12391","0","I","TRAINEE","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3627,3,2,6.25,0,6,8.5
"12392","0","I","SUPERVISOR","QUALIDADE","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3957,4,0,8,0,5.32000017166138,8.25
"12393","0","I","PROFESSOR","COMERCIAL/VENDAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3200,4,2,7,8,5.98999977111816,5.90000009536743
"12394","1","I","ANALISTA","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,7.75,5.25,6.67000007629395,9.69999980926514
"12395","0","I","OUTROS","FINANCAS","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4000,3,4,6.875,0,4.67000007629395,6.80000019073486
"12396","0","I","ADMINISTRATIVO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",768,2,0,3,0,5.66499996185303,3.59999990463257
"12397","0","I","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1640,2,1,6.75,0,7.32000017166138,8.39999961853027
"12398","0","I","ANALISTA","TECNOLOGIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,3,1,2.75,0,8,6.90000009536743
"12399","0","I","ESTAGIARIO","ENSINO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,6.875,0,7.98999977111816,1.60999999046326
"12400","0","I","ESTAGIARIO","INDUSTRIA","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",1280,4,0,5,0,6.40000009536743,5
"12401","0","I","ESTAGIARIO","RH","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1450,4,2,5.91499996185303,5.75,5.79999995231628,5
"12402","0","I","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,6.75,0,8,8.39999961853027
"12403","0","I","AUXILIAR","INDUSTRIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,2,2,5,0,8.65999984741211,7.30000019073486
"12404","0","I","ESTAGIARIO","RELACIONAMENTO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1186,4,3,8.875,8.5,7.98999977111816,8
"12405","0","I","EMPREENDEDOR","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,0,8,0,7,5.59999990463257
"12406","1","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,3,7.63000011444092,0,8.39999961853027,9.19999980926514
"12407","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,7,0,5.98999977111816,6.69999980926514
"12408","0","I","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,4,1,5.25,0,6.65999984741211,5.40000009536743
"12409","0","I","TRAINEE","GESTAO","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,3,1,6.75,0,6,7
"12410","0","I","NAO CLASSIFICADO","GESTAO","NULL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,2,0,6.5,0,4.66200017929077,5.69999980926514
"12411","0","I","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",845,4,1,7.5,4.75,7.98999977111816,7.34999990463257
"12412","0","I","ESTAGIARIO","DESIGN","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,1,1.3,0,3,7.40000009536743
"12413","1","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,7.5,0,8.01000022888184,4.75
"12414","0","I","SUPERVISOR","FINANCAS","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3200,3,1,0,0,0,7.69999980926514
"12415","0","I","NAO CLASSIFICADO","INDUSTRIA","NULL","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",1500,0,1,1.5,0,0,4.90000009536743
"12416","0","I","ANALISTA","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",2500,3,2,7.5,0,5.32999992370605,7.40000009536743
"12417","0","I","DESENVOLVEDOR","TECNOLOGIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,1,8.64999961853027,0,7.32999992370605,8.19999980926514
"12418","0","I","ASSISTENTE","GESTAO","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2600,3,1,6.25,0,7.98999977111816,8.60000038146973
"12419","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",900,4,0,6.17499995231628,0,7.26000022888184,7.65000009536743
"12420","0","I","PROFESSOR","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,7.875,0,8.19999980926514,6.5
"12421","0","I","ADVOGADO","LOGISTICA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",6000,4,1,0,0,0,3.90000009536743
"12422","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,1,9.38000011444092,0,0,9
"12423","0","I","ESTAGIARIO","FINANCAS","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",724,3,1,5,0,3.3199999332428,3.25
"12424","0","I","PESQUISADOR","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1100,3,1,6.03000020980835,0,5.00499999523163,6.19999980926514
"12425","0","I","ESTAGIARIO","ADVOCACIA/JURIDICA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,1,5.25,0,7.34000015258789,4.75
"12426","1","I","ESTAGIARIO","COMPRAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",700,4,0,7.5,0,8.82999992370605,7.65000009536743
"12427","0","I","ADVOGADO","AUDITORIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3500,2,1,4.5,0,7.32999992370605,6.19999980926514
"12428","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,0,7.25,0,7.32000017166138,7.19999980926514
"12429","0","I","ASSISTENTE","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2200,3,0,6,0,8,1.04000000953674
"12430","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1800,3,2,4.75,0,6.65999984741211,4.69999980926514
"12431","1","I","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",6000,4,2,8.125,0,6.65999984741211,8.39999961853027
"12432","0","I","AUXILIAR","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1000,1,2,4.25,0,7.32999992370605,3.09999990463257
"12433","0","I","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",4305,3,2,6.99499988555908,0,6.67000007629395,6.29999995231628
"12434","0","I","ANALISTA","QUALIDADE","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,3,1,7.75,0,10,10
"12435","1","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,1,6.75,0,6.70000004768372,8.39999961853027
"12436","0","I","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,1,8,0,7.32999992370605,9.15000009536743
"12437","0","I","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,4.5,0,7.79999995231628,3.90000009536743
"12438","0","I","ENGENHEIRO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,6.625,6,8,7.09999990463257
"12439","0","I","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1475,3,0,6.25,0,5.59999990463257,5.19999980926514
"12440","0","I","ESTAGIARIO","AGRONOMIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,2,1,3.75,0,7.32999992370605,5.09999990463257
"12441","0","I","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,3,0,6.65999984741211,0,8.40000009536743,6.5
"12442","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1294,3,0,6,0,7.32999992370605,9.19999980926514
"12443","0","I","GESTOR","COMERCIAL/VENDAS","GERENCIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,2,6.75,0,5.98000001907349,7
"12444","0","I","OUTROS","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1300,4,2,7,0,5.98999977111816,8
"12445","0","I","GESTOR","MARKETING","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3000,3,0,4.25,0,7.32000017166138,5.59999990463257
"12446","0","I","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,1,6.02999997138977,0,7.32999992370605,5.69999980926514
"12447","0","I","ESTAGIARIO","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",900,4,2,9.25,0,8.67000007629395,10
"12448","0","I","NAO CLASSIFICADO","ENGENHARIA","NULL","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,3,0,5.96999979019165,0,6.67000007629395,9.19999980926514
"12449","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,2,8.75,0,10,5.59999990463257
"12450","0","I","GESTOR","INDUSTRIA","DIRETORIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,2,0,4.5,0,7.32000017166138,7.59999990463257
"12451","1","I","ESTAGIARIO","LOGISTICA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",800,4,2,7.75,5.25,5.32999992370605,8.19999980926514
"12452","0","I","NAO CLASSIFICADO","COMERCIAL/VENDAS","NULL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,2,1,6.6399998664856,0,6.40000009536743,6.40000009536743
"12453","1","I","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3000,4,0,7.75,0,8,9
"12454","1","I","GESTOR","TRANSPORTE","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1500,4,1,8.625,0,7.98999977111816,9
"12455","0","I","PESQUISADOR","JORNALISMO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",400,1,0,0,0,5.98999977111816,6.19999980926514
"12456","0","I","OUTROS","MARKETING","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,4,8.25,0,8,7
"12457","0","I","OUTROS","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1000,1,2,3.625,4.25,6.65999984741211,4.70000004768372
"12458","0","I","CONSULTOR","SSMA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1030,2,0,4.5,0,6.54999995231628,5.90000009536743
"12459","0","I","PESQUISADOR","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,7.625,4,8,4.20000004768372
"12460","0","I","ANALISTA","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,4,3,6.75,0,6.40000009536743,9
"12461","0","I","ESTAGIARIO","MARKETING","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1057,3,1,10,0,8,7.40000009536743
"12462","1","I","DESENVOLVEDOR","ADMINISTRACAO","GERENCIA","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1500,4,3,8.21000003814697,0,8.65999984741211,8.39999961853027
"12463","0","I","ADMINISTRATIVO","ADMINISTRACAO","AUXILIAR/OPERACIONAL","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,2,0,6.5,0,8.65999984741211,9.30000019073486
"12464","0","I","TRAINEE","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,0,7.5,0,7.34000015258789,5.45000004768372
"12465","0","I","ASSISTENTE","AUDITORIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,0,0,7.26000022888184,0,7.98999977111816,5.90000009536743
"12466","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1200,4,0,6.72499990463257,0,8.67000007629395,2
"12467","0","I","CONSULTOR","ADMINISTRACAO","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2400,3,0,6,0,3.3199999332428,6.84999990463257
"12468","1","I","PESQUISADOR","ENGENHARIA","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL MESTRADO","PROGRAMA TRAINEE","NULL",2350,4,0,8.5,0,8,9.19999980926514
"12469","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1305,3,1,7.375,0,7.66000008583069,7.15000009536743
"12470","0","I","OUTROS","COMERCIAL/VENDAS","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",7000,3,0,5.36999988555908,0,7.34000015258789,5.59999990463257
"12471","0","I","OUTROS","FINANCAS","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2500,3,1,6.375,3.875,7.34000015258789,7
"12472","0","I","NAO CLASSIFICADO","ENGENHARIA","NULL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,6,0,5.98999977111816,5.69999980926514
"12473","0","I","ANALISTA","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2500,4,0,8,0,7.98999977111816,9
"12474","0","I","ENGENHEIRO","SSMA","SUPERVISAO/COORDENACAO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,4,0,7.25,0,6,9.30000019073486
"12475","0","I","ESTAGIARIO","COMERCIAL/VENDAS","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1900,3,2,7.75,0,7.32999992370605,7
"12476","0","I","ESTAGIARIO","INDUSTRIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1700,4,2,7.25,0,6,8.90000009536743
"12477","0","I","ANALISTA","FINANCAS","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",0,4,1,6.78500008583069,0,6.65999984741211,8.09999990463257
"12478","0","I","CONSULTOR","INDUSTRIA","GERENCIA","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,3,2,7.32999992370605,0,7.32000017166138,7.19999980926514
"12479","0","I","OUTROS","ADVOCACIA/JURIDICA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1800,4,2,7.25,0,7.32000017166138,8
"12480","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,4,2,7.5,5.75,7.32999992370605,6.90000009536743
"12481","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2000,2,0,8.25,0,9.32999992370605,10
"12482","0","I","ESTAGIARIO","ADMINISTRACAO","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",700,3,2,5.25,0,7.98999977111816,7.69999980926514
"12483","0","I","ESTAGIARIO","PESQUISA","ESTAGIO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,0,0,9.31999969482422,0,7.19999980926514,3.09999990463257
"12484","0","I","NAO CLASSIFICADO","ENGENHARIA","NULL","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",0,2,1,2.75,0,5.65000009536743,4.09999990463257
"12485","0","I","EMPREENDEDOR","SERVICOS TECNICOS","TECNICO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",3500,3,2,6,4.75,7.98999977111816,4.70000004768372
"12486","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,2,8.75,0,6.65999984741211,7.30000019073486
"12487","0","I","SUPERVISOR","INDUSTRIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,0,7.125,0,5.98999977111816,4.45000004768372
"12488","0","I","PROFESSOR","BIOLOGICAS","PLENO","FORMACAO SUPERIOR (CURSANDO)","PROGRAMA TRAINEE","NULL",850,4,1,0,0,0,7.30000019073486
"12489","0","I","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,4,1,7.25,0,8.65999984741211,7.40000009536743
"12490","0","I","ADMINISTRATIVO","ENGENHARIA","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1200,2,0,4.70499992370605,0,6.80000019073486,5.40000009536743
"12491","0","I","OUTROS","ENGENHARIA","SUPERVISAO/COORDENACAO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2600,3,1,6.96999979019165,0,5.98999977111816,7
"12492","0","I","OUTROS","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",1800,1,1,3,3,6.67999982833862,5
"12493","0","I","TRAINEE","SOCIAL","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",3000,4,2,7.125,0,0,6.30000019073486
"12494","0","I","ADVOGADO","SOCIAL","JUNIOR/TRAINEE","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",2500,3,2,7.875,0,7.66000008583069,8.5
"12495","0","I","PROFESSOR","INDUSTRIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",2669,4,4,7,8.875,5.98999977111816,6.40000009536743
"12496","0","I","ESTAGIARIO","ENGENHARIA","ESTAGIO","POS-GRADUACAO NO NIVEL ESPECIALIZACAO","PROGRAMA TRAINEE","NULL",2100,3,4,2.33999991416931,0,8.65999984741211,4.5
"12497","0","I","ADMINISTRATIVO","OUTROS","AUXILIAR/OPERACIONAL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",700,0,0,0,0,0,0.699999988079071
"12498","0","I","ANALISTA","ENGENHARIA","JUNIOR/TRAINEE","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,0,5,0,8,7.40000009536743
"12499","0","I","PROFESSOR","ENGENHARIA","PLENO","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,2,2,8.33500003814697,0,8,8.39999961853027
"12500","0","I","NAO CLASSIFICADO","COMERCIAL/VENDAS","NULL","FORMACAO SUPERIOR COMPLETA","PROGRAMA TRAINEE","NULL",0,3,0,6.75,0,10,6.80000019073486
